0,Polarity,Subjectivity,
https|||www.senate.gov|reference|Legislation|Vetoes|TrumpDJ.htm.html,0.062067099567099576,0.366314935064935,
https|||www.sunherald.com|news|politics-government|article221654475.html.html,0.12076290624798088,0.3925738192156102,
https|||www.theatlantic.com|photo|2017|01|photos-of-the-inauguration-of-president-donald-j-trump|513995|.html,0.16095607978519372,0.29858074415036445,
https|||www.theguardian.com|us-news|donaldtrump.html,0.06570724249295679,0.26749123891981036,
https|||www.usatoday.com|story|news|politics|onpolitics|2017|01|20|donald-trump-44th-45th-president-grover-cleveland|96832494|.html,0.23938775510204088,0.37750566893424026,
https|||www.usda.gov|media|press-releases|2018|07|26|what-they-are-saying-support-president-donald-j-trumps-plan-protect.html,0.08094428247489473,0.41313573048266916,
https|||www.va.gov|opa|pressrel|pressrelease.cfm|id|2895.html,0.109251380803105,0.3627641706952051,
https|||www.vanityfair.com|news|2017|08|donald-trump-agenda-items-and-threat-matrix.html,0.15155288136939513,0.4864575638428849,
https|||www.voanews.com|a|back-from-paris-trump-assails-europe-on-defense-and-trade|4654826.html.html,0.1165058202951904,0.358267716535433,
https|||www.vox.com|2018|11|17|18100208|donald-trump-arlington-veterans-day.html,0.09524621212121213,0.3751609848484847,
https|||www.wapt.com|article|donald-trump-to-visit-mississippi-again-in-support-of-cindy-hyde-smith|25209396.html,0.04042699724517906,0.28932178932178937,
https|||www.washingtonpost.com|news|book-party|wp|2017|04|13|the-case-for-impeaching-president-donald-j-trump-too-soon|.html,0.12733190610239786,0.4155404158682847,
https|||www.weforum.org|events|world-economic-forum-annual-meeting-2018|sessions|special-address-by-donald-j-trump-president-of-the-united-states-of-america.html,0.10389831257178198,0.26025554377595195,
https|||www.whitehouse.gov|get-involved|write-or-call|.html,0.08795269770879527,0.35220673635307786,
https|||www.whitehouse.gov|people|donald-j-trump|.html,0.14600257898130242,0.2971792392005158,
https|||www.whitehousegiftshop.com|45th-President-of-the-United-States-Donald-J-Trump-Gifts-s|2419.htm.html,0.05768329659433953,0.18751016195801534,
https|||www.winonadailynews.com|news|local|donald-trump-is-coming-to-southeastern-minnesota|article_5165ecee-7c15-5555-9fa7-c50dbfbd96d1.html.html,0.06763209603635136,0.34874635411869465,
https|||www.wired.com|2017|01|future-america-according-president-donald-j-trump|.html,0.14294027941755214,0.4418716384625475,
https|||www.wjhl.com|news|president-donald-j-trump-to-visit-chattanooga_20181030030804|1561208771.html,0.10336818181818182,0.33505185185185177,
https|||www.wkyt.com|content|news|Trump-says-report-on-Khashoggi-death-expected-in-a-few-days-500774912.html.html,-0.011573902288188007,0.33941867656153374,
https|||www.wrbl.com|news|local-news|president-donald-j-trump-approves-georgia-emergency-declaration|1516199594.html,0.058415300546448085,0.36025500910746816,
https|||www.wymt.com|content|news|Store-sells-all-things-Preisdent-Donald-J-Trump--and-business-is-yuge-498096781.html.html,0.10028223410576349,0.3384135472370766,
https|||www.yahoo.com|entertainment|president-donald-trump-tweetstorm-sunday-174624084.html.html,0.07198568476977568,0.3937401613537976,
https|||www.youtube.com|DonaldTrump.html,0.12535650623885916,0.26127450980392153,
http|||fortune.com|2018|02|19|donald-trump-oprah-winfrey-history|.html,0.12851479328752055,0.3873747464656555,
http|||time.com|5447972|donald-trump-midterm-elections-results-reaction|.html,0.09457460153482877,0.35384260625737907,
http|||time.com|5458339|trump-bin-laden-navy-seal-fox-news-interview|.html,0.051800264550264534,0.3460601250601252,
http|||www.bennett.edu|news|bennett-college-president-appointed-to-prestigious-hbcu-advisory-board-by-president-donald-j-trump|.html,0.10647104467859186,0.28306685452911867,
http|||www.cc.com|shows|the-daily-show-with-trevor-noah|trump-twitter-library.html,0.022497086247086243,0.43197552447552445,
http|||www.chicoer.com|president-trump-again-blames-forest-management-for-california-fires.html,0.041893690600587154,0.39882542881311356,
http|||www.dailynews.com|trump-uses-derisive-nickname-for-rep-adam-schiff-in-tweet.html,0.20941206383977468,0.4129194700881448,
http|||www.djournal.com|news|president-trump-to-hold-tupelo-rally|article_7956983e-26a6-5c71-af71-def730c3f12a.html.html,0.13790829809725158,0.32981324876673707,
http|||www.espn.com|nba|story|_|id|24280312|president-donald-trump-takes-shot-lebron-james-tweet.html,0.18577178030303038,0.46738215488215484,
http|||www.fox10phoenix.com|news|us-world-news|president-donald-j-trump-will-speak-in-orlando-this-monday.html,-0.035440340909090914,0.4376420454545454,
http|||www.fox46charlotte.com|home|president-donald-j-trump-will-speak-in-orlando-this-monday.html,-0.06411876259333893,0.3708011338943543,
http|||www.instagram.com|realdonaldtrump.html,0.16666666666666666,0.2333333333333333,
http|||www.nytimes.com|topic|person|donald-trump.html,0.029024206110298822,0.33559980122894023,
http|||www.spaceref.com|news|viewsr.html|pid|51900.html,0.0997766417979184,0.2755180989223543,
http|||www.theintelligencer.net|news|top-headlines|2018|09|president-donald-trump-set-to-visit-wheeling-w-va-saturday|.html,0.210934065934066,0.41214285714285703,
http|||www.twitter.com|realdonaldtrump.html,0.30401018160326687,0.48905138006201826,
