0,https|||www.newyorker.com|news|news-desk|why-is-the-trump-campaign-attacking-senator-kirsten-gillibrand.html,https|||www.newyorker.com|news|news-desk|trump-reportedly-called-sessions-a-dumb-southerner-what-do-alabama-republicans-think-of-that.html,https|||www.newyorker.com|humor|borowitz-report|military-refuses-to-participate-in-trumps-parade-citing-bone-spurs.html,https|||www.newyorker.com|news|current|trump-putin-helsinki.html,https|||www.huffingtonpost.com|entry|twitter-in-melt-down-after-trump-says-synagogue-needed-armed-guard_us_5bd5198fe4b0d38b58843468.html,https|||www.huffingtonpost.com|entry|rep-kevin-mccarthy-delete-tweet-attacking-3-jewish-money-men_us_5bd4fa98e4b0d38b58842c96.html,https|||www.breitbart.com|entertainment|2018|10|27|exclusive-blexit-in-my-own-words|.html,https|||www.breitbart.com|tech|2018|10|27|report-facebooks-political-ad-tools-allows-users-to-purchase-ads-in-the-name-of-mike-pence-isis-others|.html,https|||www.breitbart.com|politics|2018|10|27|barack-obama-complains-about-media-coverage-of-donald-trump|.html,https|||www.breitbart.com|politics|2018|10|27|watch-live-walkaway-from-democrats-rally-in-washington-dc|.html,realdonaldtrump oct2018.html,
https|||twitter.com|realDonaldTrump|status|1064526362994778113|ref_src|twsrc|5Egoogle|7Ctwcamp|5Eserp|7Ctwgr|5Etweet.html,0.8892177234009052,0.8754255391318096,0.8639009409054018,0.8971835521309305,0.9245785009623083,0.8975798259166567,0.9088937981643406,0.8793321725638822,0.8459301404991345,0.8143083064554215,0.9645681395458682,
https|||uk.usembassy.gov|our-relationship|policy-history|policy|president-donald-j-trump|.html,0.9749400869031449,0.9464080916506491,0.9801251496530673,0.9790321311379161,0.9661790406468672,0.9815010163403501,0.9720295246626184,0.978024476999461,0.9639933638113171,0.9491445094288186,0.9419111614358835,
https|||www.aamc.org|download|475986|data|communitylettertopresidenttrumpregardingexecutiveorderonvisasan.pdf.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
https|||www.abmc.gov|news-events|news|president-donald-j-trump-visits-suresnes-american-cemetery-100th-anniversary.html,0.9753778163042953,0.9598916831105182,0.9810919811669678,0.9763504162537343,0.9597939673984589,0.9825102609839756,0.975636714650066,0.9810370656442948,0.9733521463804866,0.9549758389570047,0.9331034852355473,
https|||www.af.mil|News|Article-Display|Article|1667674|president-trump-visits-luke-afb|.html,0.9548084048266189,0.9203387499615077,0.9543553763323652,0.955132095026463,0.9654197216378609,0.9617045924460015,0.9487988012405011,0.9435538924295079,0.9295014147334888,0.9108446515872861,0.9482749307164858,
https|||www.amazon.com|Donald-J-Trump-President-Other|dp|1621577872.html,0.9568489134736422,0.9410748170234148,0.9395565218711666,0.9574197329876019,0.9675855739327863,0.9598307345196169,0.9636446069761098,0.9463506078996218,0.9240118727094,0.8944323878220716,0.965934934012145,
https|||www.amazon.com|Donald-Trump-Presidential-Twitter-Library|dp|1984801880.html,0.9382719641641761,0.9185631858152457,0.926828755593463,0.936989399227763,0.9569698964432085,0.9414230247673664,0.9451064547738472,0.9306555339606379,0.9092943643818414,0.8850587546949381,0.9549442056202913,
https|||www.archives.gov|federal-register|executive-orders|trump.html,0.9202253793481417,0.8979316336116817,0.9697475845301177,0.917577160234585,0.9252167420528967,0.9348038894481858,0.9476892526840104,0.9697444169609769,0.9670142144465855,0.9752381747520515,0.9051837594322899,
https|||www.azcentral.com|story|news|nation|2018|11|18|president-donald-trump-visits-camp-fire-wildfire-destruction-draws-support-criticism|2046272002|.html,0.9587865219796409,0.9277235457796107,0.9563901266876875,0.9579589288575869,0.9683828655175415,0.9673200185984497,0.9404078989855176,0.9440036019935372,0.9325562491705427,0.9180042763162706,0.9283042605930398,
https|||www.baltimoresun.com|news|maryland|politics|bs-md-marlyand-emoluments-20180328-story.html.html,0.9511060933700574,0.9343171828934107,0.8987563649107915,0.9622808722327473,0.9433958410255203,0.9577201156926061,0.9307909290419552,0.8996519678711329,0.8594909825556267,0.8133684724711995,0.9305049826957384,
https|||www.bbc.com|news|world-europe-46212727.html,0.9660624658539287,0.9452207708025364,0.964071012162805,0.9708687347819337,0.9755002357446424,0.9784038911774894,0.9706775519834401,0.9655709864223435,0.940593265016782,0.9196087240773867,0.9632562932107033,
https|||www.breitbart.com|the-media|2018|11|18|politico-accuses-trump-of-cyberbullying-little-adam-schitt|.html,0.9290730309023357,0.9237035375672467,0.9635669834735722,0.9252792887367872,0.9269889084016314,0.9365477225864571,0.9550695817258028,0.976616210634762,0.977029153225664,0.9703968020553979,0.919147660732446,
https|||www.britannica.com|biography|Donald-Trump.html,0.9394269588576075,0.9201495284307151,0.8617940233671268,0.9529189962702698,0.935597840409003,0.9399788960405605,0.9213274591182512,0.8715812560076809,0.8264084285867083,0.7684601736557906,0.926407918773631,
https|||www.brookings.edu|research|presidential-obstruction-of-justice-the-case-of-donald-j-trump-2nd-edition|.html,0.9615033515231488,0.9462698049748964,0.905334862674557,0.9735484254450648,0.9564358491661714,0.9640595982851574,0.9536406259458976,0.9125443680160359,0.8771648710059169,0.8266288226380948,0.9499700057750047,
https|||www.businessinsider.com|donald-trump-oldest-president-us-history-2016-11.html,0.9335659751144784,0.9252819571154896,0.9738567762697656,0.9346625733784928,0.9285866287675534,0.9457380825308466,0.960594765468403,0.9815518722294991,0.9800945796015947,0.9749040722542427,0.9195700933730712,
https|||www.c-span.org|person||donaldtrump.html,0.8787253843150391,0.8436412389372113,0.9203558340242909,0.8842604848809321,0.9055935160841484,0.9081443846284886,0.9030514078970812,0.9191431050480038,0.9049012484139053,0.9150625116382787,0.8799243390469403,
https|||www.cnbc.com|donald-trump|.html,0.9739412489711587,0.9571377101981821,0.9505476166264795,0.984353066579827,0.9718803938020313,0.986607466493587,0.9732023138333994,0.9581974500257008,0.9334573037524869,0.9030672844869972,0.9645733327158603,
https|||www.cnn.com|2018|11|19|politics|trump-combative-weekend-rocky-road|index.html.html,0.9596886864111144,0.9465937356367805,0.9355248686407042,0.9615104758711103,0.9603730058548828,0.9667045335386908,0.958189372712511,0.9439108396849857,0.923047370555252,0.8904201577453561,0.9476384393822836,
https|||www.cnn.com|specials|politics|president-donald-trump-45.html,0.9137468809872187,0.8952100525760823,0.8862431596731194,0.9122409524532867,0.9155745656402997,0.91778473152228,0.9029096584690568,0.8888369570154977,0.8745831977428338,0.8453909875984211,0.8955469694594339,
https|||www.dhs.gov|blog|2018|02|15|department-homeland-security-statement-president-donald-j-trump-signing-blue.html,0.9570078932626093,0.9308910635840408,0.9717154651889629,0.960981922351355,0.956110907899832,0.9677187106861622,0.9746364395831015,0.9696824967169587,0.9532584115412743,0.9358398532489111,0.942933443444163,
https|||www.doi.gov|pressreleases|president-donald-j-trump-signs-executive-order-break-nations-dependence-foreign.html,0.9469776186832163,0.9217735230481843,0.9833467001475106,0.9530119621633927,0.9428641945474435,0.9625800240401223,0.9726075252174784,0.9857916241523221,0.9737049074399026,0.9701429231715875,0.9317799510135699,
https|||www.dol.gov|newsroom|releases|osec|osec20180619.html,0.9107084857241879,0.871451630763548,0.9642252454876675,0.9046106444669284,0.9121911337424204,0.9245491748459717,0.9187854018234787,0.942718195760803,0.9394169695898916,0.9481480731212062,0.863825095086447,
https|||www.donaldjtrump.com|.html,0.9459127950484254,0.9449122977361438,0.9402871458137272,0.9481750391498664,0.9536620869085086,0.9498010885185507,0.9566093668408043,0.954806369500739,0.9383910013547117,0.9150748692376052,0.963648112476445,
https|||www.donaldjtrump.com|media|.html,0.9380683713973729,0.9388174963581695,0.9112883541108203,0.9483541310749563,0.9538396456987845,0.9454461953049003,0.955029332349081,0.9341392398792727,0.9022782787115449,0.8682092127413379,0.9723410274902214,
https|||www.facebook.com|POTUS|.html,0.9213764940413461,0.9065854549126173,0.9653582960557208,0.9221144350991908,0.9158673368443037,0.928003919847592,0.9428787515768329,0.9678085139969853,0.9681619447453337,0.9701540183918984,0.9238605848446833,
https|||www.fema.gov|news-release|2018|11|13|president-donald-j-trump-approves-major-disaster-declaration-california.html,0.9409797344998557,0.906566950659621,0.9872964163969712,0.9424047386986322,0.9360421910547208,0.9561633223896631,0.9546087122779789,0.9747385683416614,0.968000184713926,0.9716003888023874,0.900144710668192,
https|||www.flickr.com|photos|whitehouse|45604635512.html,0.9324464265782847,0.9180904581934441,0.9625111883392907,0.9310042903919866,0.9274885059661446,0.9398040874719871,0.9499930957915466,0.968512338129989,0.9687075961283947,0.9624751761967126,0.9216905189578758,
https|||www.forbes.com|profile|donald-trump|.html,0.9110085340985205,0.8826786004405515,0.9591003603412196,0.9119025251083449,0.9248633289776501,0.9290885241079417,0.9356378699243272,0.9616006391957944,0.9529275777351783,0.9587295825344168,0.9017478892619496,
https|||www.fox10tv.com|news|president-donald-j-trump-approves-florida-emergency-declaration|article_6446478e-cbf6-11e8-8198-13902dc8fabe.html.html,0.9672213678151597,0.9397435644510408,0.985599506459758,0.9625918197786738,0.9616206295570986,0.9681237447891431,0.9611645637465567,0.9717140279803591,0.9626160768937922,0.952755230555912,0.9377828913853894,
https|||www.geni.com|people|Donald-J-Trump-45th-President-of-the-USA|6000000007106626344.html,0.9588626739990195,0.9274395846592406,0.9595093441456338,0.9603935255303001,0.95737708912034,0.9645110217256025,0.9509561941956596,0.9544992507821134,0.9433357846142139,0.9317491137778228,0.9332088731077546,
https|||www.hhs.gov|about|news|2018|01|26|hhs-marks-2017-accomplishments-under-president-donald-j-trump.html.html,0.942783176186276,0.910868307448859,0.972700999507015,0.9451118811076753,0.9526768886310167,0.9585819355161068,0.9575924673641418,0.9664490855630664,0.9563304441163533,0.9530565860683916,0.933986481704417,
https|||www.history.com|topics|us-presidents|donald-trump.html,0.9686987690981224,0.9485138969474046,0.9056616020203271,0.9749350348096417,0.9638232239733837,0.9652038292589897,0.9492320033880363,0.9103507009438249,0.8772048271797666,0.8268105383369295,0.9513964086398472,
https|||www.imdb.com|name|nm0874339|.html,0.8231134608798032,0.7838335187623344,0.8640855881710217,0.817684060091168,0.856773678808229,0.8368017065130801,0.8239534119090018,0.8506250553046135,0.8431330689620125,0.8564329592476296,0.8137665517308686,
https|||www.instagram.com|realdonaldtrump||hl|en.html,0.912377540196503,0.8799816803676348,0.9582649293104731,0.9174968157548704,0.9253795081976399,0.9320412791317947,0.9314390771405592,0.9524649681209745,0.9478995308012053,0.9544284520669325,0.9079968445043785,
https|||www.investopedia.com|updates|donald-trump-rich|.html,0.9482877733693137,0.9345574359212162,0.8891409534379111,0.9518492445243577,0.9612938172936795,0.94803990782978,0.9377284515191996,0.898210966728725,0.8633164531203541,0.8131870224454558,0.9523663470081667,
https|||www.kolotv.com|content|news|President-Trump-to-visit-California-fire-scene-as-death-toll-rises-500752381.html.html,0.9747112556690661,0.9580109411131684,0.9678286948003505,0.9765718715260644,0.9738642028072222,0.981917021886186,0.9798431225834303,0.9704094531449674,0.950605431701154,0.9250262130877352,0.9607077603169732,
https|||www.ksn.com|news|national-world|trump-calls-congressman-adam-schiff-little-adam-schitt-in-tweet|1605795985.html,0.9695937774510838,0.953467657523013,0.9758027917560098,0.968547893377931,0.9731521061478677,0.9804762998928235,0.9701445411869298,0.9757303917922886,0.9709476876357981,0.9538798924750346,0.9448731883542726,
https|||www.mbda.gov|news|blog|2017|11|president-donald-j-trump-recognizes-minority-owned-businesses.html,0.964699369903335,0.9384435830802106,0.9900953823415256,0.9653867857910262,0.9570456952490203,0.9750643817488872,0.967414067707204,0.9825324230664425,0.9754620114879154,0.9679920361206246,0.9279053266356014,
https|||www.nbcnews.com|politics|white-house|mike-pence-laughs-reports-trump-questioned-his-loyalty-n937551.html,0.976761169885898,0.9772714653592556,0.9411079303220028,0.979831273532865,0.9597097414758264,0.9772880842899161,0.9605593235501615,0.9507103650365671,0.9382503921652308,0.896040893457412,0.9406666485236622,
https|||www.politico.com|news|donald-trump.html,0.920478691577077,0.904992211406337,0.9541096515149177,0.925914582369706,0.9369441639525187,0.9390153808315014,0.9540492883269727,0.9671936897114927,0.9542182167760458,0.9494200894998827,0.9350792039549042,
https|||www.postandcourier.com|photo_galleries|president-donald-j-trump-visits-cayce-s-c|collection_29e6b5f4-78ce-11e8-bb0c-cf44c2078748.html.html,0.9249346734110548,0.8887302038002963,0.9671792279607017,0.9196326455409826,0.9139302697399673,0.9300672106706374,0.9136271835160816,0.9473531703865108,0.9505543575353872,0.9610459275055615,0.8904376944934129,
https|||www.psychologytoday.com|us|basics|president-donald-trump.html,0.9691520145524541,0.9518660968692708,0.9771251745221278,0.9696996770100987,0.9651105211780096,0.9694934766917463,0.9811654529760395,0.979419811742708,0.9681650561035298,0.9497252497983745,0.9595220207609619,
https|||www.realclearpolitics.com|video|2018|11|14|trump_announces_criminal_justice_reform_redemption_is_at_the_heart_of_the_american_idea.html.html,0.9677569388442111,0.9713459003424004,0.9377727571204104,0.9649267583198452,0.9730753441747264,0.9613973687913229,0.9726439187122393,0.9537968016434095,0.9431395984243643,0.9028073961658615,0.9666941818461965,
https|||www.rollcall.com|news|politics|trump-blasts-little-adam-schitt-questions-whitaker-appointment.html,0.9705207747919835,0.9567006999258091,0.9815681453389851,0.9723362742725168,0.9622536380108048,0.9792858224856575,0.976189456504123,0.984589144502493,0.9734196918023635,0.9574596202478133,0.9499641817000326,
https|||www.rt.com|usa|444349-trump-schiff-insult-twitter|.html,0.9667413630198278,0.9626732888843599,0.9364457057737542,0.9695631090987009,0.9692870038794107,0.9696428513120371,0.9647674091858363,0.9514896867705709,0.9320628121847926,0.8941719687992256,0.9666901562560835,
https|||www.scmp.com|news|world|united-states-canada|article|2173770|donald-trump-disputes-report-he-asked-aides-about.html,0.9304547440600972,0.9126951347413473,0.9307655049077783,0.9391743652802348,0.9476291591597726,0.9512910628852319,0.9497825046926488,0.9461580385892643,0.9235198182504338,0.9037593773569335,0.9316849819306048,
https|||www.senate.gov|reference|Legislation|Vetoes|TrumpDJ.htm.html,0.8887574304718296,0.8576315128769768,0.9524844494372375,0.8915008679126698,0.8895017903102596,0.9099602983058176,0.9173561578175675,0.9467450031089119,0.949571230613678,0.9629602425573397,0.8524662193648332,
https|||www.sunherald.com|news|politics-government|article221654475.html.html,0.969344131932024,0.9462197572611213,0.9729433585802387,0.9743453229872369,0.97359450702507,0.9840119842061452,0.9771011066876689,0.9727248963828203,0.9523866710246098,0.9337812999858156,0.956988607855846,
https|||www.theatlantic.com|photo|2017|01|photos-of-the-inauguration-of-president-donald-j-trump|513995|.html,0.9309331763954687,0.9041350153576255,0.9643792080078863,0.9330686795220998,0.9240402613090276,0.9421835772406164,0.9336179269713119,0.961010277717632,0.962937124912285,0.9657724414680127,0.9015304372390326,
https|||www.theguardian.com|us-news|donaldtrump.html,0.9345854073763046,0.9240163436806879,0.9104255322012483,0.9484182032800867,0.95027095136772,0.9533570883909049,0.9516291754614998,0.928542748286022,0.8945536138287716,0.8630694192553459,0.9592553823935501,
https|||www.usatoday.com|story|news|politics|onpolitics|2017|01|20|donald-trump-44th-45th-president-grover-cleveland|96832494|.html,0.9445430362714142,0.9229856188337727,0.971928292123337,0.944054824122403,0.9382497787121419,0.953631873469134,0.9453839380551413,0.9691393769371723,0.9674592920739847,0.9665623269646432,0.9217279675402401,
https|||www.usda.gov|media|press-releases|2018|07|26|what-they-are-saying-support-president-donald-j-trumps-plan-protect.html,0.9657421379392748,0.9539572018626431,0.9360579231649166,0.9772675138419006,0.9654195977939612,0.9763001185826647,0.9718495167118222,0.948115563770194,0.9187449549855892,0.8800059035140981,0.9614104707422938,
https|||www.va.gov|opa|pressrel|pressrelease.cfm|id|2895.html,0.9313293628550113,0.8945114445765767,0.9769886754198804,0.9320590822226521,0.9374667992429636,0.9480437313314101,0.9484525845621066,0.9629485899416773,0.9522239521360797,0.9560494490159389,0.905704510699162,
https|||www.vanityfair.com|news|2017|08|donald-trump-agenda-items-and-threat-matrix.html,0.9629814061470867,0.9660329481354832,0.9386529777044988,0.9595924792956392,0.962850044316176,0.9594581315347618,0.9627143275136121,0.9505318622760602,0.9383686937341592,0.9026685528195113,0.9585535186247689,
https|||www.voanews.com|a|back-from-paris-trump-assails-europe-on-defense-and-trade|4654826.html.html,0.9659075009301943,0.9475006373871598,0.9598977126663242,0.9697635892867047,0.9711100341943533,0.972847548493986,0.9735820929033887,0.9642621281656675,0.9486118792369296,0.9264878544429206,0.965572207481661,
https|||www.vox.com|2018|11|17|18100208|donald-trump-arlington-veterans-day.html,0.9692390597967024,0.9702159847404174,0.9240800074921129,0.9685086598995785,0.9647009573107038,0.9664471988491042,0.9591599444547924,0.9365287455007003,0.9216470663360878,0.8761525951134401,0.9553140345058175,
https|||www.wapt.com|article|donald-trump-to-visit-mississippi-again-in-support-of-cindy-hyde-smith|25209396.html,0.9597678092775616,0.9386115729437088,0.9806803129917575,0.9656253271474157,0.9664321597218116,0.978670003251999,0.9771139243647061,0.9813654863021524,0.9650511263895267,0.9568177391738741,0.9550572753223391,
https|||www.washingtonpost.com|news|book-party|wp|2017|04|13|the-case-for-impeaching-president-donald-j-trump-too-soon|.html,0.9333200038406559,0.9348614391013096,0.8497862430682059,0.9403632690497231,0.938903871824105,0.9278216222846817,0.9192731788425509,0.8635879987855171,0.8303192942199794,0.7659063046276986,0.9426109339929892,
https|||www.weforum.org|events|world-economic-forum-annual-meeting-2018|sessions|special-address-by-donald-j-trump-president-of-the-united-states-of-america.html,0.9070845412105646,0.88132928304027,0.9711053895684159,0.9060911051172355,0.8941601250994727,0.9188320934395546,0.9391948914074422,0.9686061520256468,0.9681199917412449,0.9795152459994064,0.8811848720359116,
https|||www.whitehouse.gov|get-involved|write-or-call|.html,0.9527118573642435,0.9342412326186039,0.9789439089377721,0.953472128992999,0.9468148391807246,0.9584171380596489,0.9703439663217098,0.9768956599159448,0.9686379351532376,0.9585603390024006,0.934823852705423,
https|||www.whitehouse.gov|people|donald-j-trump|.html,0.9696231997406871,0.9415676655245198,0.9855613684444634,0.9706022817238334,0.9497986566600721,0.9734474985577318,0.9649288314788268,0.9758035409977969,0.9676191808488523,0.9563290111718329,0.9211980701234599,
https|||www.whitehousegiftshop.com|45th-President-of-the-United-States-Donald-J-Trump-Gifts-s|2419.htm.html,0.9114327139852795,0.8770834827500695,0.9529008599084224,0.9033986900728856,0.9048219831592449,0.9158103425116335,0.9154597429471482,0.94401208204985,0.9467629832334934,0.9556618399574704,0.8748835249411474,
https|||www.winonadailynews.com|news|local|donald-trump-is-coming-to-southeastern-minnesota|article_5165ecee-7c15-5555-9fa7-c50dbfbd96d1.html.html,0.9597862329978076,0.9323206891164609,0.9658329260916257,0.9613383735991317,0.9557132288243297,0.9662114539002937,0.9484197704329436,0.9587781729998137,0.95215810263005,0.9426561731246546,0.9352740672721941,
https|||www.wired.com|2017|01|future-america-according-president-donald-j-trump|.html,0.976554680201808,0.9656962570570657,0.9460008661737433,0.9788135502278993,0.9757749406933152,0.9763027073892984,0.9745251944879587,0.9513774408470723,0.9257085056651305,0.8871141117067488,0.9701667521223277,
https|||www.wjhl.com|news|president-donald-j-trump-to-visit-chattanooga_20181030030804|1561208771.html,0.9621865084502214,0.9388541310293919,0.970933394875601,0.9664128558871262,0.9722231829446746,0.9801653910730095,0.971691584050863,0.9714872948631609,0.9554597713295716,0.9402870093752054,0.9493059293042856,
https|||www.wkyt.com|content|news|Trump-says-report-on-Khashoggi-death-expected-in-a-few-days-500774912.html.html,0.9531059268566257,0.9319674560127345,0.9702266838826574,0.9552754918174264,0.9559851050493424,0.9700976824486879,0.967632466896224,0.9709194728468891,0.9592245211646316,0.948490232001912,0.9349283918939899,
https|||www.wrbl.com|news|local-news|president-donald-j-trump-approves-georgia-emergency-declaration|1516199594.html,0.9763981101677396,0.953311041556128,0.9718596716488221,0.9770174253873598,0.9749819232521921,0.9839943381300997,0.9667834814943713,0.9625208019165715,0.9431338235829063,0.9219263664640585,0.9439036178485347,
https|||www.wymt.com|content|news|Store-sells-all-things-Preisdent-Donald-J-Trump--and-business-is-yuge-498096781.html.html,0.9468047038103861,0.92081082846931,0.953495669269067,0.9478587396038529,0.9594955832328249,0.9619908102091913,0.9584390937981626,0.9543136729095327,0.9343275868508781,0.9207239592232731,0.9402891602481646,
