0,Polarity,Subjectivity,
https|||theconcourse.deadspin.com|this-is-all-donald-trump-has-left-1830329753.html,0.059136112870868986,0.4801949151796715,
https|||thehill.com|homenews|senate|417225-republicans-primed-to-push-through-dozens-of-trumps-court-picks.html,0.12010736133975577,0.42413702885533866,
https|||trumpnews.us|.html,0.14379599567099566,0.40794101731601745,
https|||twitter.com|RepAdamSchiff|ref_src|twsrc|5Egoogle|7Ctwcamp|5Eserp|7Ctwgr|5Eauthor.html,0.25660726988191795,0.4549183315380499,
https|||twitter.com|RepAdamSchiff|status|1064225872608141319|ref_src|twsrc|5Egoogle|7Ctwcamp|5Eserp|7Ctwgr|5Etweet.html,0.2442659679501786,0.5040200880990351,
https|||twitter.com|realDonaldTrump|ref_src|twsrc|5Egoogle|7Ctwcamp|5Eserp|7Ctwgr|5Eauthor.html,0.29975222656674283,0.48622104299523655,
https|||twitter.com|realDonaldTrump|status|1063987157650485249|ref_src|twsrc|5Egoogle|7Ctwcamp|5Eserp|7Ctwgr|5Etweet.html,0.2299851740400522,0.5419231513743704,
https|||twitter.com|realDonaldTrump|status|1064209246114459648|ref_src|twsrc|5Egoogle|7Ctwcamp|5Eserp|7Ctwgr|5Etweet.html,0.21745447882341556,0.539680116732355,
https|||twitter.com|realDonaldTrump|status|1064216956679716864|ref_src|twsrc|5Egoogle|7Ctwcamp|5Eserp|7Ctwgr|5Etweet.html,0.22018676722582992,0.5064806096681094,
https|||twitter.com|realDonaldTrump|status|1064227483187318784|ref_src|twsrc|5Egoogle|7Ctwcamp|5Eserp|7Ctwgr|5Etweet.html,0.1881693267791399,0.5179077153376217,
https|||twitter.com|realDonaldTrump|status|1064245710747590657|ref_src|twsrc|5Egoogle|7Ctwcamp|5Eserp|7Ctwgr|5Etweet.html,0.23133998429848848,0.5055106096089699,
https|||twitter.com|realDonaldTrump|status|1064246787161145346|ref_src|twsrc|5Egoogle|7Ctwcamp|5Eserp|7Ctwgr|5Etweet.html,0.22490112160566722,0.5189398858717037,
https|||twitter.com|search|q|Trump|ref_src|twsrc|5Egoogle|7Ctwcamp|5Eserp|7Ctwgr|5Esearch.html,0.22892577250335874,0.46853261680847874,
https|||worldnewsdailyreport.com|tag|donald-trump|.html,0.04674025974025973,0.3892651515151514,
https|||www.amazon.com|Donald-Talking-Figure-Different-President|dp|B07284QZ59.html,0.23649628769740508,0.49645304881338415,
https|||www.apnews.com|6ef4045b710b411086e93967eb8ffc4f.html,0.08432334710743802,0.42359676308539923,
https|||www.axios.com|donald-trump-saudi-arabia-jamal-khashoggi-e6a22e39-e1a7-423b-98b1-f10843dda814.html.html,0.0714941624032533,0.40823775791308264,
https|||www.axios.com|trump-birthright-citizenship-executive-order-0cf4285a-16c6-48f2-a933-bd71fd72ea82.html.html,0.05429814013147348,0.39658329324995995,
https|||www.azcentral.com|story|news|nation|2018|11|18|president-donald-trump-visits-camp-fire-wildfire-destruction-draws-support-criticism|2046272002|.html,0.046974771160377196,0.37511877432332025,
https|||www.baltimoresun.com|news|maryland|baltimore-city|bs-md-ci-hippodrome-20181114-story.html.html,0.04968626878739237,0.4296147672552167,
https|||www.bbc.com|news|world-europe-46256296.html,0.12376122980961692,0.3666422287390029,
https|||www.bloomberg.com|news|articles|2018-08-30|trump-says-sessions-is-safe-at-least-until-the-november-election.html,0.09905188792688793,0.4781234367484367,
https|||www.businessinsider.com|trump-mexico-canada-trade-deal-nafta-update-usmca-trouble-2018-11.html,0.10291305916305915,0.5013651626151626,
https|||www.bustle.com|donald-trump.html,0.13018739251615966,0.38339723442463153,
https|||www.cbsnews.com|news|donald-trump-full-interview-60-minutes-transcript-lesley-stahl-2018-10-14|.html,0.06549440134180395,0.5119020070838256,
https|||www.cnbc.com|donald-trump|.html,-0.01706684788080137,0.33775797845565275,
https|||www.cnn.com|2018|11|18|politics|donald-trump-william-mcraven|index.html.html,0.1315932282003711,0.4116960420531848,
https|||www.cnn.com|2018|11|18|politics|trump-schiff-little-adam-schitt-tweet|index.html.html,0.07058613734750101,0.37832882395382383,
https|||www.cnn.com|videos|politics|2018|11|18|president-trump-slams-admiral-who-led-bin-laden-raid-orig-ec.cnn.html,0.024826066790352503,0.3232683982683982,
https|||www.donaldjtrump.com|.html,0.33897058823529413,0.4607843137254902,
https|||www.donaldtrumpwns.com|.html,0.5,0.5,
https|||www.facebook.com|POTUS|.html,0.14532828282828283,0.26981271043771055,
https|||www.forbes.com|profile|donald-trump|.html,0.10561351217088918,0.3095131644311973,
https|||www.foxnews.com|politics|trump-in-exclusive-interview-reveals-obamas-private-guidance-on-greatest-threat-to-the-u-s.html,0.11341391264561997,0.3774251399007499,
https|||www.investopedia.com|updates|donald-trump-companies|.html,0.12251991154588565,0.35754043215082143,
https|||www.merriam-webster.com|dictionary|trump.html,0.15596894874672648,0.4285895997007109,
https|||www.militarytimes.com|news|pentagon-congress|2018|10|15|support-for-trump-is-fading-among-active-duty-troops-new-poll-shows|.html,0.0415912061794415,0.32807138613020975,
https|||www.motherjones.com|politics|2018|11|neomi-rao-dwarf-tossing-kavanaugh-replacement|.html,0.07997388286644483,0.4048978569639725,
https|||www.nbcnews.com|politics|donald-trump|trump-calls-congressman-adam-schiff-little-adam-schitt-tweet-n937726.html,0.08880952380952381,0.4232642857142856,
https|||www.newyorker.com|magazine|2018|10|29|voter-suppression-tactics-in-the-age-of-trump.html,0.07234439537071116,0.3301014044435096,
https|||www.npr.org|2018|11|18|669037945|trump-says-of-midterm-losses-my-name-wasn-t-on-the-ballot.html,0.09487441987441987,0.35435045435045437,
https|||www.nytimes.com|2018|10|21|us|politics|transgender-trump-administration-sex-definition.html.html,0.05665236549165123,0.32571196660482377,
https|||www.onthisday.com|people|donald-trump.html,0.11720567014684663,0.3313654754831226,
https|||www.pbs.org|wgbh|frontline|film|trumps-showdown|.html,0.0703071353933423,0.31199805941185255,
https|||www.politico.com|news|donald-trump.html,0.049431818181818174,0.3213778409090909,
https|||www.politico.com|story|2018|11|18|trump-adam-schiff-schitt-twitter-1002708.html,0.09554739767807949,0.37705209563164116,
https|||www.project-syndicate.org|commentary|weaker-trump-more-unstable-and-dangerous-by-jeffrey-d-sachs-2018-11.html,0.03147218759155236,0.43141423012324565,
https|||www.psychologytoday.com|us|basics|president-donald-trump.html,0.00861542828755943,0.401271645021645,
https|||www.sfgate.com|california-wildfires|article|Trump-Finland-raking-forest-floors-Camp-Fire-smoke-13401694.php.html,0.08338607940880681,0.391462788053697,
https|||www.supremecourt.gov|opinions|17pdf|17-965_h315.pdf.html,0.0,0.0,
https|||www.telegraph.co.uk|donald-trump|.html,0.13932094600925768,0.3635809861134536,
https|||www.theatlantic.com|magazine|archive|2016|06|the-mind-of-donald-trump|480771|.html,0.0720252297676363,0.4634095479344693,
https|||www.theatlantic.com|magazine|archive|2018|12|peter-navarro-trump-trade|573913|.html,0.05999889274641748,0.36667698912748414,
https|||www.thedailybeast.com|trump-hangs-tacky-fantasy-painting-of-himself-with-gop-presidents-in-white-house.html,0.043756538600288594,0.39025996572871574,
https|||www.theguardian.com|us-news|2018|aug|10|omarosa-trump-book-the-apprentice-memoir.html,0.013067328957274605,0.3560116106719368,
https|||www.theverge.com|2018|11|18|18101476|steve-carell-saturday-night-live-jeff-bezos-amazon-president-donald-trump-hq2-troll.html,0.11801948051948051,0.4677473492690885,
https|||www.trump-news.net|.html,0.018068971981358685,0.42099603065615165,
https|||www.trumpferrypoint.com|.html,0.28184354707792214,0.5396645021645021,
https|||www.trumphotels.com|.html,0.12536157024793393,0.27421659779614327,
https|||www.trumplatest.com|category|latest-trump-news|.html,0.10098017995076818,0.5189367495249855,
https|||www.trumpmiami.com|.html,0.2978800243215567,0.48076164874551935,
https|||www.trumpnationalbedminster.com|.html,0.2716120835686054,0.5443487671748541,
https|||www.trumpnationallosangeles.com|.html,0.308843537414966,0.5256928697404888,
https|||www.trumpwinery.com|.html,0.10144927536231885,0.3170289855072463,
https|||www.twitch.tv|trumpsc.html,0.125,0.3625,
https|||www.usatoday.com|story|news|politics|onpolitics|2018|11|18|trump-tweet-adam-schiff|2048756002|.html,0.08025151515151517,0.40878060606060607,
https|||www.vanityfair.com|news|2017|12|donald-trump-wines.html,0.10434739831973028,0.445661798675633,
https|||www.vox.com|2018|11|15|18047360|trump-lies-media-strategy-george-lakoff.html,0.10748746867167919,0.544250507220432,
https|||www.washingtonpost.com|world|national-security|trump-attacks-retired-navy-admiral-for-not-capturing-osama-bin-laden-faster|2018|11|18|b3e1bbb0-eb69-11e8-9236-bb94154151d2_story.html.html,0.09064127297822953,0.3167741075349771,
https|||www.whitehouse.gov|people|donald-j-trump|.html,0.14600257898130242,0.2971792392005158,
https|||www.wired.com|story|trump-google-news-algorithm-target|.html,0.08935194579725829,0.4663962556540682,
https|||www.wnycstudios.org|shows|trumpinc.html,0.044480519480519475,0.30620490620490615,
https|||www.wsj.com|articles|donald-trump-played-central-role-in-hush-payoffs-to-stormy-daniels-and-karen-mcdougal-1541786601.html,0.09089209401709401,0.3532121724429416,
https|||www.youtube.com|DonaldTrump.html,0.14247835497835498,0.26011904761904764,
https|||www.youtube.com|channel|UCsQnAt5I56M-qx4OgCoVmeA.html,0.11375284594616378,0.4513378465506125,
http|||donaldtrumpnews.net|.html,0.2163174715909091,0.48280573593073567,
http|||nymag.com|intelligencer|2018|07|trump-putin-russia-collusion.html.html,0.047079099850308725,0.4106630544546763,
http|||time.com|donald-trump-after-hours|.html,0.06516798320077004,0.3715524646877106,
http|||trump.cymru|.html,-0.15972222222222227,0.432852564102564,
http|||trump.io|.html,0.05,0.2,
http|||www.asuitthatfits.com|offthecuff|donald-trump-post|.html,0.13421432368800798,0.437757271967798,
http|||www.instagram.com|realdonaldtrump.html,0.16666666666666666,0.2333333333333333,
http|||www.nydailynews.com|tags|donald-trmp|.html,0.2531836219336219,0.43587662337662336,
http|||www.nytimes.com|topic|person|donald-trump.html,0.06128864242002926,0.3571817760503891,
http|||www.pewglobal.org|2018|10|01|trumps-international-ratings-remain-low-especially-among-key-allies|.html,0.053575969050107,0.34159541847041824,
http|||www.rasmussenreports.com|public_content|politics|trump_administration|prez_track_nov16.html,0.1051148784681719,0.46690003276829595,
http|||www.trump-now.com|.html,0.1140041599025974,0.5132169913419913,
http|||www.twitter.com|realdonaldtrump.html,0.29975222656674283,0.48622104299523655,
